+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                         ;
+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                     ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|trailing_zeros_cnt|altpriority_encoder21|altpriority_encoder24                                             ; 8     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|trailing_zeros_cnt|altpriority_encoder21|altpriority_encoder23|altpriority_encoder26|altpriority_encoder28 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|trailing_zeros_cnt|altpriority_encoder21|altpriority_encoder23|altpriority_encoder26|altpriority_encoder27 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|trailing_zeros_cnt|altpriority_encoder21|altpriority_encoder23|altpriority_encoder26                       ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|trailing_zeros_cnt|altpriority_encoder21|altpriority_encoder23|altpriority_encoder25|altpriority_encoder28 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|trailing_zeros_cnt|altpriority_encoder21|altpriority_encoder23|altpriority_encoder25|altpriority_encoder27 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|trailing_zeros_cnt|altpriority_encoder21|altpriority_encoder23|altpriority_encoder25                       ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|trailing_zeros_cnt|altpriority_encoder21|altpriority_encoder23                                             ; 8     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|trailing_zeros_cnt|altpriority_encoder21                                                                   ; 16    ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|trailing_zeros_cnt                                                                                         ; 32    ; 9              ; 0            ; 9              ; 5      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder20|altpriority_encoder12|altpriority_encoder14  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder20|altpriority_encoder12|altpriority_encoder13  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder20|altpriority_encoder12                        ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder20|altpriority_encoder11|altpriority_encoder14  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder20|altpriority_encoder11|altpriority_encoder13  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder20|altpriority_encoder11                        ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder20                                              ; 8     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder19|altpriority_encoder12|altpriority_encoder14  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder19|altpriority_encoder12|altpriority_encoder13  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder19|altpriority_encoder12                        ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder19|altpriority_encoder11|altpriority_encoder14  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder19|altpriority_encoder11|altpriority_encoder13  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder19|altpriority_encoder11                        ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8|altpriority_encoder19                                              ; 8     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder8                                                                    ; 16    ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder9|altpriority_encoder16|altpriority_encoder14   ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder9|altpriority_encoder16|altpriority_encoder13   ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder9|altpriority_encoder16                         ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder9|altpriority_encoder15|altpriority_encoder18   ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder9|altpriority_encoder15|altpriority_encoder17   ; 2     ; 0              ; 1            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder9|altpriority_encoder15                         ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder9                                               ; 8     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder10|altpriority_encoder12|altpriority_encoder14  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder10|altpriority_encoder12|altpriority_encoder13  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder10|altpriority_encoder12                        ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder10|altpriority_encoder11|altpriority_encoder14  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder10|altpriority_encoder11|altpriority_encoder13  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder10|altpriority_encoder11                        ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7|altpriority_encoder10                                              ; 8     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt|altpriority_encoder7                                                                    ; 16    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|leading_zeroes_cnt                                                                                         ; 32    ; 7              ; 0            ; 7              ; 5      ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|rbarrel_shift                                                                                              ; 31    ; 2              ; 0            ; 2              ; 26     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|lbarrel_shift                                                                                              ; 34    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component                                                                                                            ; 66    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_AddUnit                                                                                                                                               ; 66    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_MulPipelineUnit|FP_MUL_altfp_mult_h2o_component|man_product2_mult|auto_generated                                                                      ; 50    ; 0              ; 0            ; 0              ; 48     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_MulPipelineUnit|FP_MUL_altfp_mult_h2o_component|man_round_adder|auto_generated                                                                        ; 50    ; 0              ; 0            ; 0              ; 25     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_MulPipelineUnit|FP_MUL_altfp_mult_h2o_component|exp_bias_subtr|auto_generated                                                                         ; 20    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_MulPipelineUnit|FP_MUL_altfp_mult_h2o_component|exp_adj_adder|auto_generated                                                                          ; 21    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_MulPipelineUnit|FP_MUL_altfp_mult_h2o_component|exp_add_adder|auto_generated                                                                          ; 22    ; 0              ; 1            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_MulPipelineUnit|FP_MUL_altfp_mult_h2o_component                                                                                                       ; 66    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit|FP_MulPipelineUnit                                                                                                                                       ; 66    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|MAC_Unit                                                                                                                                                          ; 99    ; 0              ; 0            ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|O_Buffer|ReadyMUnit                                                                                                                                               ; 5     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|O_Buffer|RoundMUnit                                                                                                                                               ; 8     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|O_Buffer|HPM                                                                                                                                                      ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|O_Buffer|TP                                                                                                                                                       ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|O_Buffer|buffer                                                                                                                                                   ; 39    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|O_Buffer                                                                                                                                                          ; 36    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|I_Buffer|ReadyMUnit                                                                                                                                               ; 5     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|I_Buffer|ReadyPUnit                                                                                                                                               ; 5     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|I_Buffer|RoundMUnit                                                                                                                                               ; 8     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|I_Buffer|RoundPUnit                                                                                                                                               ; 8     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|I_Buffer|HPM                                                                                                                                                      ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|I_Buffer|HPP                                                                                                                                                      ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|I_Buffer|TP                                                                                                                                                       ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|I_Buffer|buffer                                                                                                                                                   ; 41    ; 0              ; 0            ; 0              ; 64     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|I_Buffer                                                                                                                                                          ; 37    ; 0              ; 0            ; 0              ; 70     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|W_Buffer|ReadyMUnit                                                                                                                                               ; 5     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|W_Buffer|ReadyPUnit                                                                                                                                               ; 5     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|W_Buffer|RoundMUnit                                                                                                                                               ; 8     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|W_Buffer|RoundPUnit                                                                                                                                               ; 8     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|W_Buffer|HPM                                                                                                                                                      ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|W_Buffer|HPP                                                                                                                                                      ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|W_Buffer|TP                                                                                                                                                       ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|W_Buffer|buffer                                                                                                                                                   ; 41    ; 0              ; 0            ; 0              ; 64     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer|W_Buffer                                                                                                                                                          ; 37    ; 0              ; 0            ; 0              ; 70     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[2].generate_PE_j[0].PE_buffer                                                                                                                                                                   ; 104   ; 0              ; 0            ; 0              ; 102    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[1].generate_PE_j[3].PE_buffer|HPMUnit                                                                                                                                                           ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[1].generate_PE_j[3].PE_buffer|MAC_Unit|OutputDataPipelineUnit                                                                                                                                   ; 34    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[1].generate_PE_j[3].PE_buffer|MAC_Unit|NOPPipelineUnit                                                                                                                                          ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[1].generate_PE_j[3].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|trailing_zeros_limit_comparator|auto_generated                                                             ; 12    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[1].generate_PE_j[3].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|man_res_rounding_add_sub_upper1|auto_generated                                                             ; 27    ; 0              ; 13           ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[1].generate_PE_j[3].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|man_res_rounding_add_sub_lower|auto_generated                                                              ; 26    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[1].generate_PE_j[3].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|man_add_sub_upper1|auto_generated                                                                          ; 33    ; 0              ; 1            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[1].generate_PE_j[3].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|man_add_sub_upper0|auto_generated                                                                          ; 33    ; 0              ; 1            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[1].generate_PE_j[3].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|man_add_sub_lower|auto_generated                                                                           ; 33    ; 0              ; 1            ; 0              ; 15     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[1].generate_PE_j[3].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|man_2comp_res_upper1|auto_generated                                                                        ; 33    ; 0              ; 1            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_PE_i[1].generate_PE_j[3].PE_buffer|MAC_Unit|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|man_2comp_res_upper0|auto_generated                                                                        ; 33    ; 0              ; 1            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
